type,latency_ms,key,version,stale
write,0.83,key_4,30,false
read,55.43,key_0,29,false
write,0.88,key_0,30,false
write,0.79,key_12,38,false
write,0.78,key_7,34,false
write,0.95,key_4,31,false
write,0.81,key_9,29,false
write,0.86,key_0,31,false
read,53.19,key_11,32,false
read,52.31,key_14,41,false
read,53.33,key_11,32,false
read,54.05,key_2,31,false
read,53.97,key_1,37,false
write,0.62,key_16,30,false
write,0.93,key_19,43,false
write,1.44,key_16,31,false
read,53.25,key_15,26,false
read,53.92,key_2,31,false
read,51.91,key_17,41,false
write,0.90,key_16,32,false
write,1.18,key_17,42,false
read,55.83,key_7,34,false
read,53.03,key_19,43,false
write,0.93,key_19,44,false
read,53.79,key_5,31,false
read,52.08,key_1,37,false
write,0.63,key_2,32,false
write,0.78,key_14,42,false
write,0.64,key_4,32,false
write,0.62,key_19,45,false
write,0.60,key_4,33,false
write,0.85,key_12,39,false
read,57.00,key_2,32,false
read,51.53,key_18,36,false
read,57.09,key_13,43,false
read,52.89,key_11,32,false
read,51.84,key_15,26,false
write,1.23,key_2,33,false
write,1.32,key_6,42,false
write,1.05,key_10,40,false
write,2.01,key_1,38,false
write,0.64,key_18,37,false
write,1.76,key_17,43,false
read,51.70,key_13,43,false
write,1.21,key_12,40,false
read,56.84,key_16,32,false
write,0.89,key_1,39,false
write,0.72,key_17,44,false
write,0.86,key_8,40,false
read,51.60,key_0,31,false
write,0.62,key_6,43,false
write,0.77,key_13,44,false
read,52.14,key_4,33,false
write,0.92,key_5,32,false
read,52.20,key_6,43,false
read,55.41,key_12,40,false
read,52.84,key_3,39,false
read,51.42,key_19,45,false
write,1.00,key_4,34,false
write,1.47,key_13,45,false
read,52.34,key_8,40,false
write,1.03,key_7,35,false
write,1.33,key_11,33,false
read,52.25,key_17,44,false
read,52.73,key_18,37,false
read,52.47,key_0,31,false
read,55.33,key_5,32,false
write,0.78,key_10,41,false
write,0.63,key_7,36,false
write,0.51,key_11,34,false
read,56.06,key_9,29,false
read,53.47,key_17,44,false
write,0.69,key_4,35,false
read,52.69,key_17,44,false
write,0.74,key_6,44,false
write,0.93,key_2,34,false
write,0.99,key_12,41,false
read,53.30,key_17,44,false
read,51.85,key_11,33,true
write,0.83,key_3,40,false
write,0.73,key_7,37,false
read,51.14,key_9,29,false
write,0.85,key_10,42,false
read,54.65,key_3,40,false
read,54.19,key_9,29,false
write,0.85,key_19,46,false
write,0.80,key_5,33,false
write,0.72,key_15,27,false
read,55.42,key_16,32,false
read,51.85,key_13,45,false
write,2.74,key_14,43,false
write,1.42,key_15,28,false
write,1.18,key_6,45,false
read,53.19,key_3,40,false
read,52.13,key_0,31,false
read,52.13,key_2,34,false
read,52.40,key_8,40,false
write,1.86,key_19,47,false
read,53.04,key_6,44,true
read,53.62,key_3,40,false
write,0.91,key_6,46,false
read,54.04,key_13,45,false
write,0.61,key_5,34,false
write,0.41,key_9,30,false
write,0.48,key_18,38,false
write,0.63,key_5,35,false
read,53.81,key_3,40,false
write,0.65,key_6,47,false
read,52.00,key_15,28,false
read,51.66,key_8,40,false
write,0.67,key_6,48,false
read,53.21,key_12,41,false
read,52.61,key_19,47,false
read,52.51,key_14,43,false
write,0.71,key_12,42,false
read,56.90,key_8,40,false
read,55.04,key_14,43,false
read,52.67,key_6,46,true
write,0.78,key_15,29,false
write,1.48,key_15,30,false
write,0.60,key_13,46,false
write,0.62,key_19,48,false
read,51.68,key_17,44,false
write,1.02,key_15,31,false
read,52.13,key_13,46,false
read,51.22,key_19,48,false
write,0.66,key_3,41,false
write,0.70,key_6,49,false
write,0.54,key_2,35,false
write,1.01,key_1,40,false
read,52.20,key_3,41,false
write,1.46,key_9,31,false
write,0.74,key_18,39,false
write,0.68,key_5,36,false
write,0.83,key_4,36,false
write,0.70,key_5,37,false
read,52.58,key_5,37,false
read,54.28,key_12,42,false
read,56.11,key_9,31,false
read,57.59,key_3,41,false
read,52.85,key_6,49,false
read,54.99,key_6,49,false
write,3.48,key_4,37,false
write,2.50,key_5,38,false
write,6.08,key_14,44,false
write,4.65,key_14,45,false
read,55.95,key_11,34,false
read,56.60,key_11,34,false
read,54.58,key_7,37,false
read,52.67,key_16,32,false
write,1.25,key_1,41,false
write,1.80,key_2,36,false
write,0.86,key_1,42,false
read,54.98,key_12,42,false
write,0.58,key_7,38,false
read,54.88,key_13,46,false
read,53.05,key_11,34,false
read,55.60,key_3,41,false
read,61.61,key_11,34,false
read,60.47,key_13,46,false
read,55.72,key_16,32,false
read,55.62,key_18,39,false
write,1.11,key_2,37,false
write,1.20,key_10,43,false
read,56.15,key_5,38,false
write,1.37,key_5,39,false
read,54.00,key_16,32,false
write,2.31,key_3,42,false
write,1.21,key_14,46,false
write,2.31,key_10,44,false
write,1.01,key_2,38,false
write,2.47,key_17,45,false
write,1.60,key_13,47,false
write,2.22,key_7,39,false
write,0.61,key_3,43,false
read,60.10,key_8,40,false
write,0.60,key_7,40,false
read,52.66,key_9,31,false
read,52.75,key_2,38,false
write,0.75,key_13,48,false
read,52.48,key_0,31,false
read,51.63,key_7,40,false
read,52.91,key_8,40,false
write,0.89,key_1,43,false
read,51.56,key_0,31,false
read,51.77,key_13,48,false
write,0.58,key_19,49,false
write,0.69,key_19,50,false
write,0.63,key_0,32,false
write,0.56,key_0,33,false
write,0.58,key_18,40,false
read,53.33,key_17,45,false
write,0.63,key_19,51,false
write,0.55,key_9,32,false
write,1.00,key_19,52,false
write,1.33,key_3,44,false
read,56.02,key_0,33,false
write,1.00,key_12,43,false
write,0.64,key_11,35,false
read,53.56,key_5,39,false
read,52.45,key_1,43,false
read,51.89,key_14,46,false
read,53.28,key_9,32,false
write,0.99,key_7,41,false
read,53.20,key_8,40,false
read,52.95,key_14,46,false
write,0.84,key_9,33,false
read,51.81,key_1,43,false
read,51.16,key_11,35,false
read,56.22,key_5,39,false
write,0.64,key_2,39,false
read,54.16,key_0,33,false
read,52.87,key_13,48,false
write,0.56,key_16,33,false
read,53.20,key_2,38,true
read,53.44,key_9,33,false
read,52.76,key_12,43,false
write,0.86,key_18,41,false
write,0.61,key_14,47,false
write,0.83,key_9,34,false
read,54.49,key_15,31,false
read,52.10,key_14,47,false
read,52.25,key_16,33,false
read,51.95,key_18,41,false
write,2.56,key_0,34,false
read,52.62,key_19,52,false
write,2.67,key_4,38,false
read,53.64,key_0,34,false
read,52.08,key_12,43,false
read,55.07,key_15,31,false
write,0.44,key_6,50,false
write,0.58,key_10,45,false
write,0.67,key_19,53,false
read,52.28,key_13,48,false
read,51.49,key_11,35,false
write,0.41,key_2,40,false
read,52.50,key_16,33,false
write,0.41,key_19,54,false
read,53.09,key_9,34,false
read,52.74,key_18,41,false
write,0.54,key_16,34,false
read,51.52,key_12,43,false
read,54.35,key_12,43,false
write,0.49,key_15,32,false
read,51.41,key_19,54,false
write,0.42,key_10,46,false
read,51.79,key_13,48,false
read,51.71,key_3,44,false
read,51.68,key_10,46,false
read,51.55,key_18,41,false
write,0.39,key_6,51,false
write,0.50,key_16,35,false
read,51.77,key_6,51,false
write,0.73,key_17,46,false
write,0.47,key_12,44,false
read,58.32,key_13,48,false
read,59.73,key_14,47,false
read,60.93,key_5,39,false
read,61.53,key_1,43,false
read,60.59,key_3,44,false
write,0.77,key_15,33,false
write,0.57,key_13,49,false
read,53.76,key_6,51,false
read,52.98,key_9,34,false
read,61.98,key_18,41,false
read,65.14,key_1,43,false
read,52.04,key_17,46,false
read,51.71,key_2,40,false
read,52.76,key_10,46,false
read,52.91,key_12,44,false
read,52.02,key_4,38,false
write,2.38,key_15,34,false
write,2.21,key_8,41,false
write,0.83,key_6,52,false
write,2.58,key_6,53,false
write,2.55,key_9,35,false
write,2.17,key_16,36,false
read,71.05,key_9,34,true
write,0.69,key_7,42,false
write,0.65,key_13,50,false
read,52.06,key_19,54,false
read,51.65,key_6,53,false
write,0.72,key_3,45,false
write,0.41,key_14,48,false
read,52.04,key_13,50,false
read,52.74,key_12,44,false
read,52.72,key_6,51,true
write,0.53,key_3,46,false
read,53.49,key_9,35,false
write,0.41,key_0,35,false
read,55.06,key_4,38,false
read,51.71,key_15,34,false
write,0.51,key_7,43,false
write,0.53,key_1,44,false
read,55.68,key_7,43,false
read,64.45,key_14,48,false
read,52.66,key_15,34,false
read,52.78,key_14,48,false
write,2.04,key_3,47,false
write,0.49,key_19,55,false
write,0.61,key_3,48,false
write,0.56,key_11,36,false
write,0.66,key_14,49,false
write,0.54,key_9,36,false
write,0.39,key_9,37,false
read,51.28,key_4,38,false
write,0.54,key_8,42,false
write,0.39,key_6,54,false
read,51.80,key_19,54,true
read,52.81,key_13,50,false
read,51.79,key_18,41,false
write,0.55,key_1,45,false
write,0.41,key_3,49,false
write,0.51,key_5,40,false
write,0.65,key_8,43,false
write,0.44,key_6,55,false
write,0.35,key_5,41,false
write,0.35,key_9,38,false
read,54.23,key_11,35,true
read,54.48,key_7,43,false
read,54.37,key_16,36,false
read,52.91,key_14,49,false
read,54.99,key_13,50,false
write,0.57,key_11,37,false
read,52.84,key_2,40,false
read,52.64,key_8,43,false
write,0.44,key_10,47,false
read,51.32,key_4,38,false
read,51.73,key_1,45,false
write,0.52,key_1,46,false
write,0.54,key_13,51,false
read,52.49,key_6,55,false
read,52.33,key_11,36,true
read,55.59,key_4,38,false
read,56.08,key_14,49,false
read,53.43,key_1,46,false
read,53.72,key_13,51,false
read,52.33,key_1,46,false
write,2.38,key_3,50,false
write,0.41,key_15,35,false
write,0.43,key_13,52,false
write,0.41,key_6,56,false
read,52.53,key_17,46,false
read,51.20,key_6,56,false
read,51.20,key_6,56,false
read,55.16,key_4,38,false
write,0.44,key_11,38,false
write,0.38,key_16,37,false
write,0.49,key_15,36,false
read,53.59,key_9,38,false
read,57.89,key_3,50,false
read,53.77,key_9,38,false
write,0.47,key_0,36,false
write,0.56,key_9,39,false
write,0.59,key_18,42,false
write,1.07,key_4,39,false
write,0.90,key_1,47,false
read,56.50,key_8,43,false
read,52.81,key_6,55,true
write,0.44,key_16,38,false
read,51.58,key_15,36,false
read,51.41,key_1,47,false
read,52.01,key_13,52,false
read,53.02,key_19,55,false
write,0.49,key_3,51,false
write,0.60,key_9,40,false
read,51.98,key_19,55,false
write,0.44,key_12,45,false
read,51.87,key_14,49,false
read,52.48,key_10,47,false
read,51.83,key_16,38,false
write,0.55,key_10,48,false
read,54.51,key_8,43,false
read,54.16,key_0,36,false
write,0.53,key_0,37,false
read,55.12,key_11,38,false
read,51.23,key_0,37,false
write,0.46,key_4,40,false
read,51.94,key_8,43,false
read,54.68,key_17,46,false
write,1.79,key_13,53,false
write,0.38,key_3,52,false
write,0.35,key_0,38,false
read,53.03,key_5,41,false
read,52.08,key_2,40,false
read,52.07,key_14,49,false
write,0.47,key_5,42,false
write,0.47,key_5,43,false
write,0.87,key_14,50,false
write,0.49,key_5,44,false
write,0.91,key_16,39,false
write,0.56,key_6,57,false
write,0.52,key_9,41,false
write,0.67,key_7,44,false
write,0.44,key_15,37,false
write,0.39,key_18,43,false
read,53.85,key_7,44,false
write,0.54,key_7,45,false
write,0.46,key_7,46,false
write,0.35,key_10,49,false
read,51.98,key_8,43,false
read,53.26,key_19,55,false
read,51.81,key_3,52,false
read,53.35,key_11,38,false
read,54.01,key_2,40,false
write,0.42,key_10,50,false
write,0.53,key_8,44,false
write,0.52,key_4,41,false
read,51.41,key_4,41,false
write,1.60,key_16,40,false
write,0.36,key_2,41,false
read,52.97,key_2,41,false
read,51.74,key_7,46,false
read,53.05,key_17,46,false
read,53.36,key_13,53,false
write,1.99,key_15,38,false
write,0.60,key_12,46,false
write,1.12,key_6,58,false
read,52.33,key_19,55,false
write,0.42,key_6,59,false
read,51.97,key_18,43,false
write,0.46,key_3,53,false
write,0.45,key_4,42,false
read,52.93,key_8,43,true
write,0.43,key_4,43,false
read,52.90,key_0,38,false
read,55.95,key_3,53,false
read,51.27,key_13,53,false
write,0.58,key_1,48,false
read,54.00,key_4,41,true
read,54.01,key_15,38,false
write,0.46,key_17,47,false
write,0.59,key_4,44,false
read,52.08,key_3,53,false
read,51.72,key_7,46,false
write,0.45,key_18,44,false
read,51.45,key_1,48,false
write,0.38,key_16,41,false
read,51.62,key_8,44,false
read,51.57,key_6,59,false
read,56.13,key_1,48,false
write,0.41,key_7,47,false
read,51.69,key_0,38,false
read,52.82,key_14,50,false
write,0.54,key_5,45,false
write,0.43,key_11,39,false
write,0.34,key_13,54,false
write,0.33,key_12,47,false
read,52.78,key_13,53,true
read,52.79,key_2,41,false
write,0.40,key_3,54,false
read,51.90,key_3,53,true
read,52.45,key_17,47,false
read,52.32,key_12,47,false
write,0.43,key_14,51,false
read,53.00,key_13,54,false
read,53.42,key_12,47,false
read,53.87,key_18,44,false
read,51.76,key_14,51,false
write,0.80,key_12,48,false
write,0.72,key_11,40,false
write,0.65,key_14,52,false
write,0.66,key_4,45,false
write,1.31,key_2,42,false
read,52.72,key_7,47,false
write,0.64,key_16,42,false
read,52.09,key_12,48,false
write,0.46,key_18,45,false
write,0.50,key_16,43,false
read,51.95,key_6,59,false
read,51.73,key_16,43,false
write,0.92,key_0,39,false
write,1.09,key_1,49,false
write,1.50,key_0,40,false
write,0.35,key_18,46,false
read,53.72,key_14,52,false
read,53.80,key_7,47,false
read,54.00,key_10,50,false
read,56.32,key_8,44,false
write,1.21,key_15,39,false
read,63.03,key_0,40,false
read,65.51,key_19,55,false
read,64.05,key_15,38,true
read,52.12,key_11,40,false
write,1.65,key_1,50,false
write,1.40,key_12,49,false
read,53.50,key_0,40,false
read,52.42,key_1,50,false
write,1.40,key_9,42,false
read,52.94,key_6,59,false
write,1.24,key_10,51,false
write,1.06,key_6,60,false
write,1.13,key_13,55,false
write,1.21,key_8,45,false
write,1.55,key_1,51,false
write,1.47,key_18,47,false
write,1.50,key_0,41,false
read,52.52,key_19,55,false
write,0.99,key_17,48,false
write,0.94,key_7,48,false
write,0.64,key_8,46,false
write,0.42,key_2,43,false
read,57.87,key_18,47,false
read,56.38,key_4,45,false
write,1.14,key_19,56,false
read,53.14,key_19,56,false
read,56.06,key_0,41,false
write,0.62,key_1,52,false
write,0.74,key_10,52,false
write,0.38,key_17,49,false
write,1.03,key_4,46,false
read,58.47,key_3,54,false
read,56.82,key_5,45,false
read,52.68,key_16,43,false
read,52.68,key_0,41,false
write,0.79,key_8,47,false
read,53.84,key_1,52,false
write,0.71,key_9,43,false
read,52.45,key_1,52,false
read,51.92,key_3,54,false
read,52.14,key_6,60,false
read,51.68,key_8,47,false
read,52.40,key_2,43,false
read,52.51,key_13,55,false
read,53.33,key_0,41,false
read,51.93,key_7,48,false
read,51.82,key_15,39,false
read,53.21,key_1,52,false
read,51.32,key_19,56,false
write,2.16,key_4,47,false
read,51.35,key_6,60,false
write,0.54,key_8,48,false
read,54.53,key_7,48,false
read,51.20,key_1,52,false
write,1.64,key_3,55,false
write,0.35,key_3,56,false
write,0.32,key_10,53,false
read,51.97,key_10,52,true
read,52.13,key_5,45,false
read,52.65,key_3,56,false
read,52.89,key_3,54,true
read,51.87,key_8,47,true
read,53.74,key_10,52,true
read,51.55,key_16,43,false
write,0.33,key_2,44,false
write,0.38,key_10,54,false
read,52.94,key_9,43,false
read,51.76,key_5,45,false
write,0.46,key_17,50,false
read,52.71,key_7,48,false
read,51.40,key_13,55,false
read,50.95,key_12,49,false
read,52.95,key_12,49,false
read,53.23,key_0,41,false
write,0.40,key_14,53,false
write,0.57,key_17,51,false
write,0.73,key_7,49,false
write,0.40,key_12,50,false
write,0.54,key_13,56,false
read,51.88,key_4,47,false
write,0.47,key_8,49,false
write,0.64,key_4,48,false
write,0.36,key_1,53,false
write,0.30,key_3,57,false
write,0.31,key_19,57,false
read,51.19,key_0,41,false
read,51.41,key_8,48,true
read,51.13,key_0,41,false
read,51.38,key_5,45,false
write,0.38,key_17,52,false
write,0.36,key_18,48,false
write,0.40,key_10,55,false
write,0.41,key_17,53,false
write,0.35,key_3,58,false
write,0.36,key_13,57,false
read,52.79,key_4,48,false
read,51.90,key_18,48,false
read,51.53,key_13,56,true
read,54.80,key_4,48,false
read,53.76,key_5,45,false
read,54.83,key_12,50,false
read,52.26,key_19,57,false
read,52.51,key_18,47,true
write,0.57,key_19,58,false
write,0.73,key_8,50,false
write,0.57,key_14,54,false
write,1.15,key_0,42,false
write,1.07,key_5,46,false
write,1.56,key_8,51,false
write,0.97,key_1,54,false
write,1.64,key_12,51,false
write,0.43,key_2,45,false
read,51.98,key_16,43,false
read,52.73,key_14,54,false
write,0.36,key_3,59,false
read,51.89,key_14,53,true
read,51.38,key_16,43,false
read,52.22,key_8,51,false
write,0.39,key_11,41,false
write,1.88,key_15,40,false
read,51.39,key_11,40,true
read,54.16,key_8,51,false
read,51.50,key_2,45,false
read,52.29,key_10,55,false
write,0.62,key_15,41,false
write,0.43,key_8,52,false
write,0.43,key_16,44,false
write,0.50,key_3,60,false
read,52.66,key_19,58,false
write,0.52,key_0,43,false
write,0.42,key_2,46,false
write,0.40,key_10,56,false
write,0.36,key_2,47,false
read,52.86,key_5,46,false
write,0.47,key_1,55,false
read,51.88,key_5,46,false
write,0.50,key_10,57,false
write,0.37,key_12,52,false
read,50.99,key_7,49,false
read,52.65,key_3,59,true
read,52.73,key_17,53,false
read,51.29,key_15,41,false
write,0.38,key_11,42,false
read,51.47,key_17,53,false
read,53.07,key_13,57,false
read,51.01,key_0,43,false
write,2.02,key_9,44,false
write,0.49,key_13,58,false
write,0.48,key_19,59,false
read,50.89,key_8,52,false
write,0.56,key_5,47,false
read,52.09,key_4,48,false
write,0.61,key_3,61,false
write,0.46,key_14,55,false
write,0.38,key_16,45,false
read,52.00,key_12,52,false
read,52.51,key_7,49,false
write,0.45,key_5,48,false
write,0.55,key_19,60,false
read,51.94,key_3,61,false
read,52.03,key_9,43,true
write,0.47,key_8,53,false
read,52.28,key_9,43,true
write,0.41,key_0,44,false
write,0.40,key_0,45,false
write,0.32,key_12,53,false
read,51.25,key_5,48,false
write,0.63,key_14,56,false
read,53.11,key_5,48,false
read,53.22,key_2,47,false
read,56.53,key_10,57,false
write,10.98,key_12,54,false
read,54.91,key_7,49,false
read,53.27,key_18,48,false
write,1.71,key_12,55,false
write,0.41,key_13,59,false
read,51.24,key_2,47,false
read,51.26,key_17,53,false
write,0.62,key_18,49,false
read,52.53,key_0,45,false
read,52.69,key_19,60,false
write,0.37,key_18,50,false
read,54.13,key_11,42,false
write,0.40,key_9,45,false
read,61.34,key_10,57,false
read,57.95,key_7,49,false
write,0.34,key_5,49,false
read,51.66,key_3,61,false
write,0.50,key_3,62,false
read,52.06,key_9,44,true
write,0.45,key_17,54,false
write,0.45,key_13,60,false
read,51.20,key_11,42,false
write,0.46,key_5,50,false
read,51.45,key_2,47,false
read,52.20,key_6,60,false
write,0.56,key_19,61,false
read,50.82,key_7,49,false
read,51.20,key_14,56,false
write,0.45,key_7,50,false
read,52.67,key_9,45,false
write,0.61,key_16,46,false
read,51.29,key_7,50,false
read,51.11,key_3,62,false
write,0.53,key_6,61,false
write,0.38,key_5,51,false
read,53.76,key_9,45,false
read,51.82,key_19,61,false
read,55.77,key_1,55,false
write,0.44,key_10,58,false
read,52.79,key_19,61,false
read,53.95,key_18,50,false
read,51.99,key_18,50,false
read,53.34,key_18,50,false
write,0.36,key_14,57,false
read,54.15,key_3,62,false
write,0.43,key_8,54,false
write,0.41,key_9,46,false
read,50.84,key_6,61,false
write,0.38,key_1,56,false
read,51.48,key_2,47,false
read,52.31,key_13,60,false
write,0.63,key_12,56,false
write,0.35,key_1,57,false
read,50.98,key_15,41,false
read,51.42,key_2,47,false
read,52.10,key_15,41,false
read,53.88,key_18,50,false
write,0.47,key_18,51,false
write,0.55,key_11,43,false
read,51.44,key_9,46,false
read,51.22,key_2,47,false
write,0.45,key_17,55,false
write,0.42,key_8,55,false
read,53.12,key_13,60,false
read,54.13,key_10,58,false
read,51.29,key_15,41,false
read,52.38,key_6,61,false
write,0.40,key_6,62,false
write,0.67,key_8,56,false
write,0.71,key_7,51,false
read,51.25,key_11,43,false
write,0.51,key_10,59,false
write,0.35,key_19,62,false
read,51.21,key_7,51,false
write,2.32,key_0,46,false
read,53.12,key_7,51,false
read,52.23,key_12,56,false
read,52.18,key_1,57,false
write,0.75,key_14,58,false
write,1.18,key_12,57,false
write,1.17,key_6,63,false
read,53.22,key_8,56,false
write,0.48,key_12,58,false
read,54.06,key_9,46,false
read,51.69,key_13,60,false
write,0.46,key_17,56,false
read,53.06,key_19,61,true
read,52.70,key_2,47,false
write,0.41,key_2,48,false
write,0.39,key_17,57,false
read,52.55,key_15,41,false
write,2.42,key_6,64,false
write,0.69,key_10,60,false
write,0.48,key_0,47,false
read,51.46,key_11,43,false
read,53.42,key_1,57,false
read,54.36,key_9,46,false
read,52.63,key_17,57,false
write,1.06,key_17,58,false
read,52.40,key_1,57,false
write,1.05,key_5,52,false
write,1.17,key_9,47,false
write,1.05,key_19,63,false
write,0.52,key_1,58,false
write,0.57,key_1,59,false
write,0.51,key_3,63,false
write,0.42,key_11,44,false
write,0.36,key_17,59,false
write,0.47,key_4,49,false
write,0.74,key_16,47,false
write,0.51,key_13,61,false
read,52.29,key_16,47,false
write,0.42,key_9,48,false
write,0.34,key_2,49,false
write,0.39,key_16,48,false
write,0.35,key_18,52,false
read,53.43,key_9,48,false
read,52.98,key_7,51,false
read,51.47,key_11,44,false
write,2.05,key_15,42,false
write,0.64,key_2,50,false
write,0.37,key_5,53,false
read,51.25,key_12,58,false
read,61.17,key_12,58,false
read,52.64,key_0,47,false
write,2.09,key_8,57,false
write,1.54,key_7,52,false
read,52.94,key_5,53,false
read,51.52,key_12,58,false
read,54.55,key_19,63,false
write,0.90,key_18,53,false
write,0.72,key_5,54,false
write,0.99,key_19,64,false
write,1.97,key_10,61,false
write,1.03,key_18,54,false
write,0.51,key_5,55,false
write,0.56,key_6,65,false
read,51.80,key_11,44,false
read,52.05,key_0,47,false
read,54.42,key_3,63,false
read,51.18,key_7,52,false
write,0.44,key_12,59,false
write,0.53,key_4,50,false
write,0.38,key_12,60,false
read,52.80,key_9,48,false
write,0.45,key_18,55,false
write,0.41,key_6,66,false
read,51.16,key_12,58,true
read,51.76,key_5,55,false
write,0.42,key_12,61,false
write,0.39,key_10,62,false
read,53.38,key_12,58,true
write,0.39,key_7,53,false
write,0.42,key_15,43,false
read,52.48,key_8,57,false
read,54.04,key_7,53,false
read,51.32,key_2,50,false
write,0.66,key_7,54,false
read,53.83,key_8,57,false
write,0.42,key_1,60,false
read,51.78,key_10,62,false
write,0.52,key_6,67,false
write,0.64,key_16,49,false
write,0.35,key_5,56,false
read,52.53,key_3,63,false
write,0.62,key_12,62,false
write,0.49,key_4,51,false
write,0.42,key_11,45,false
read,51.58,key_2,50,false
read,52.75,key_11,44,true
read,51.06,key_19,64,false
write,0.52,key_15,44,false
write,0.51,key_11,46,false
read,52.47,key_17,59,false
read,54.46,key_3,63,false
write,0.62,key_4,52,false
write,0.42,key_4,53,false
write,0.48,key_1,61,false
write,0.36,key_2,51,false
write,0.46,key_18,56,false
read,54.57,key_14,58,false
write,0.48,key_9,49,false
read,51.81,key_18,56,false
write,0.40,key_13,62,false
write,0.54,key_11,47,false
read,52.11,key_11,44,true
read,52.77,key_15,44,false
read,51.44,key_18,56,false
write,0.89,key_18,57,false
write,0.42,key_15,45,false
read,51.55,key_6,67,false
write,0.52,key_3,64,false
write,0.43,key_11,48,false
write,0.40,key_8,58,false
read,52.75,key_7,54,false
read,53.46,key_12,62,false
write,0.37,key_12,63,false
read,54.02,key_15,45,false
read,52.00,key_13,62,false
write,0.34,key_14,59,false
write,0.43,key_11,49,false
read,52.12,key_9,49,false
write,0.31,key_7,55,false
read,52.34,key_11,47,true
read,51.21,key_4,53,false
read,51.40,key_9,49,false
read,51.19,key_6,67,false
read,51.54,key_5,56,false
write,0.55,key_8,59,false
read,51.80,key_7,55,false
read,53.86,key_6,67,false
read,51.21,key_15,45,false
read,52.85,key_14,59,false
write,0.49,key_11,50,false
read,54.26,key_7,55,false
read,53.18,key_11,49,true
write,0.42,key_15,46,false
write,1.76,key_3,65,false
read,52.37,key_9,49,false
read,52.54,key_9,49,false
write,0.45,key_17,60,false
read,54.23,key_17,60,false
read,53.59,key_11,50,false
write,0.50,key_2,52,false
write,0.33,key_1,62,false
write,0.45,key_19,65,false
write,1.92,key_18,58,false
write,0.47,key_16,50,false
write,0.36,key_3,66,false
read,52.72,key_11,49,true
read,52.66,key_5,56,false
read,52.68,key_1,62,false
write,0.42,key_16,51,false
read,51.88,key_13,62,false
read,52.29,key_1,61,true
read,53.06,key_10,62,false
write,0.44,key_6,68,false
read,51.95,key_15,46,false
write,0.46,key_8,60,false
read,52.00,key_11,50,false
write,0.57,key_13,63,false
write,0.59,key_9,50,false
write,0.36,key_11,51,false
read,53.86,key_13,63,false
write,0.35,key_4,54,false
write,0.40,key_11,52,false
read,51.59,key_4,54,false
write,0.58,key_15,47,false
write,0.41,key_14,60,false
write,0.46,key_13,64,false
write,0.35,key_12,64,false
write,0.35,key_14,61,false
write,0.69,key_19,66,false
write,3.76,key_18,59,false
write,1.15,key_1,63,false
read,53.38,key_17,60,false
write,1.42,key_15,48,false
read,52.20,key_8,60,false
read,51.89,key_8,60,false
write,0.76,key_13,65,false
write,0.84,key_12,65,false
read,53.75,key_4,54,false
read,53.17,key_6,68,false
read,55.09,key_17,60,false
read,52.96,key_19,66,false
