type,latency_ms,key,version,stale
read,15.89,key_7,0,false
read,15.58,key_17,0,false
read,15.94,key_16,0,false
read,15.53,key_5,0,false
read,15.91,key_2,0,false
read,16.92,key_17,0,false
read,16.91,key_9,0,false
read,16.61,key_19,0,false
read,15.89,key_12,0,false
read,17.06,key_1,0,false
read,6.28,key_6,0,false
read,7.49,key_13,0,false
read,6.48,key_14,0,false
read,10.18,key_6,0,false
read,10.05,key_12,0,false
read,11.20,key_10,0,false
read,10.07,key_17,0,false
read,13.99,key_9,0,false
read,13.95,key_6,0,false
read,13.16,key_14,0,false
read,8.70,key_5,0,false
read,8.66,key_15,0,false
read,9.02,key_1,0,false
read,5.03,key_13,0,false
read,7.83,key_3,0,false
read,6.72,key_6,0,false
read,5.08,key_4,0,false
read,6.79,key_3,0,false
read,7.88,key_0,0,false
read,6.89,key_3,0,false
read,6.30,key_9,0,false
read,6.25,key_19,0,false
read,6.34,key_12,0,false
read,2.98,key_6,0,false
read,6.57,key_2,0,false
read,4.28,key_14,0,false
read,8.00,key_3,0,false
read,8.01,key_14,0,false
read,8.09,key_9,0,false
read,4.50,key_1,0,false
read,8.12,key_14,0,false
read,9.72,key_11,0,false
read,8.34,key_17,0,false
read,5.77,key_9,0,false
read,7.21,key_9,0,false
read,5.73,key_0,0,false
read,5.76,key_17,0,false
read,7.65,key_13,0,false
read,7.72,key_18,0,false
read,9.19,key_18,0,false
read,3.33,key_12,1,false
read,7.35,key_4,0,false
read,3.94,key_3,0,false
read,3.93,key_9,0,false
read,3.97,key_3,0,false
read,8.47,key_3,0,false
read,4.60,key_2,0,false
read,4.64,key_1,0,false
read,3.01,key_8,0,false
read,5.29,key_7,0,false
read,3.41,key_6,0,false
read,3.45,key_1,0,false
read,3.35,key_17,0,false
read,4.37,key_10,0,false
read,3.86,key_17,0,false
read,3.45,key_10,0,false
read,2.99,key_19,0,false
read,2.98,key_16,0,false
read,3.69,key_2,0,false
read,3.06,key_17,0,false
read,1.21,key_8,0,false
read,4.28,key_18,0,false
read,3.82,key_17,0,false
read,3.44,key_13,0,false
read,2.75,key_16,0,false
read,3.35,key_19,0,false
read,3.01,key_8,0,false
read,3.81,key_2,0,false
read,3.15,key_0,0,false
read,3.97,key_14,0,false
read,3.93,key_18,0,false
read,3.94,key_2,0,false
read,2.54,key_12,1,false
read,1.03,key_15,0,false
read,2.73,key_10,0,false
read,2.67,key_4,0,false
read,2.61,key_1,0,false
read,3.28,key_19,0,false
read,2.69,key_6,0,false
read,2.76,key_16,0,false
read,3.83,key_17,0,false
read,2.94,key_2,0,false
read,1.21,key_15,0,false
read,5.05,key_7,0,false
read,1.56,key_0,0,false
read,3.79,key_8,0,false
read,3.13,key_17,0,false
read,3.12,key_9,0,false
read,3.24,key_17,0,false
read,4.62,key_0,0,false
read,4.77,key_4,0,false
read,5.05,key_5,0,false
read,5.76,key_13,0,false
read,2.88,key_10,0,false
read,2.07,key_14,0,false
read,2.25,key_2,0,false
read,2.29,key_5,0,false
read,3.19,key_13,0,false
read,3.30,key_17,0,false
read,3.34,key_5,0,false
read,2.22,key_18,0,false
read,2.74,key_19,0,false
read,3.43,key_8,0,false
read,2.63,key_16,0,false
read,2.93,key_7,0,false
read,3.64,key_15,0,false
read,2.74,key_14,0,false
read,3.11,key_6,0,false
read,4.68,key_2,0,false
read,3.27,key_14,0,false
read,4.10,key_2,0,false
read,2.07,key_17,0,false
read,2.22,key_9,0,false
read,2.14,key_9,0,false
read,4.47,key_5,0,false
read,2.25,key_13,0,false
read,4.61,key_13,0,false
read,1.99,key_11,0,false
read,2.05,key_11,0,false
read,2.57,key_8,0,false
read,2.17,key_0,0,false
read,2.17,key_16,0,false
read,2.21,key_9,0,false
read,2.32,key_7,0,false
read,2.23,key_13,0,false
read,2.61,key_16,0,false
read,1.80,key_1,0,false
read,1.80,key_8,0,false
read,1.89,key_2,0,false
read,2.10,key_11,0,false
read,1.92,key_11,0,false
read,2.43,key_19,0,false
read,1.96,key_1,0,false
read,2.29,key_3,0,false
read,2.41,key_4,0,false
read,2.28,key_7,0,false
read,2.48,key_4,0,false
read,1.82,key_15,0,false
read,1.84,key_6,0,false
read,1.85,key_2,0,false
read,2.70,key_4,0,false
read,2.76,key_6,0,false
read,2.08,key_19,0,false
read,2.40,key_4,0,false
read,2.53,key_18,0,false
read,1.98,key_6,0,false
read,2.08,key_15,0,false
read,1.60,key_16,0,false
read,1.73,key_11,0,false
read,1.43,key_16,0,false
read,1.91,key_5,0,false
read,1.68,key_6,0,false
read,1.96,key_16,0,false
read,1.83,key_6,0,false
read,2.36,key_10,0,false
read,1.70,key_0,0,false
read,1.90,key_7,0,false
read,1.55,key_13,0,false
read,1.30,key_10,0,false
read,1.63,key_7,0,false
read,1.64,key_19,0,false
read,1.71,key_7,0,false
read,1.66,key_12,1,false
read,1.69,key_17,0,false
read,1.61,key_11,0,false
read,0.47,key_3,0,false
read,1.67,key_3,0,false
read,1.65,key_8,0,false
read,2.06,key_19,0,false
read,1.70,key_6,0,false
read,1.86,key_10,0,false
read,1.69,key_15,0,false
read,1.67,key_17,0,false
read,1.43,key_1,0,false
read,2.33,key_4,0,false
read,2.36,key_16,0,false
read,1.67,key_17,0,false
read,1.83,key_15,0,false
read,1.90,key_11,0,false
read,1.75,key_18,0,false
read,1.98,key_12,1,false
read,1.63,key_19,0,false
read,1.82,key_18,0,false
read,1.70,key_1,0,false
read,1.90,key_10,0,false
read,1.91,key_8,0,false
read,1.93,key_8,0,false
read,0.41,key_4,0,false
read,1.23,key_19,0,false
read,1.52,key_16,0,false
read,1.51,key_9,0,false
read,1.70,key_0,0,false
read,2.30,key_19,0,false
read,1.58,key_2,0,false
read,2.37,key_7,0,false
read,2.43,key_11,0,false
read,1.81,key_8,0,false
read,2.04,key_8,0,false
read,1.32,key_19,0,false
read,1.64,key_1,0,false
read,1.51,key_12,0,false
read,1.32,key_2,0,false
read,1.43,key_17,0,false
read,1.92,key_5,0,false
read,1.97,key_8,0,false
read,1.29,key_0,0,false
read,2.20,key_12,0,false
read,1.64,key_11,0,false
read,1.82,key_2,0,false
read,1.71,key_17,0,false
read,1.91,key_16,0,false
read,1.78,key_12,0,false
read,1.82,key_18,0,false
read,1.98,key_18,0,false
read,1.65,key_12,0,false
read,2.09,key_17,0,false
read,1.65,key_0,0,false
read,1.14,key_7,0,false
read,2.04,key_10,0,false
read,2.12,key_0,0,false
read,1.55,key_18,0,false
read,1.58,key_18,0,false
read,2.00,key_4,0,false
read,2.08,key_2,0,false
read,0.98,key_13,0,false
read,1.23,key_7,0,false
read,1.41,key_1,0,false
read,1.46,key_13,0,false
read,1.45,key_0,0,false
read,2.01,key_17,0,false
read,2.11,key_11,0,false
read,2.02,key_1,0,false
read,2.29,key_9,0,false
read,2.29,key_9,0,false
read,2.72,key_3,0,false
read,2.80,key_14,0,false
read,2.34,key_7,0,false
read,3.96,key_16,0,false
read,3.92,key_4,0,false
read,3.09,key_19,0,false
read,5.46,key_6,0,false
read,5.92,key_7,0,false
read,5.91,key_17,0,false
read,5.10,key_12,1,false
read,7.11,key_16,1,false
read,7.26,key_12,0,false
read,8.18,key_19,0,false
read,3.66,key_2,0,false
read,4.92,key_1,0,false
read,4.87,key_13,0,false
read,6.74,key_11,0,false
read,0.61,key_18,0,false
read,2.33,key_3,0,false
read,2.83,key_11,0,false
read,2.90,key_8,0,false
read,1.93,key_19,0,false
read,1.37,key_11,0,false
read,0.45,key_15,0,false
read,1.50,key_11,0,false
read,2.49,key_2,0,false
read,2.50,key_7,0,false
read,1.81,key_14,0,false
read,2.66,key_10,0,false
read,1.45,key_1,0,false
read,1.26,key_5,0,false
read,1.27,key_4,0,false
read,1.31,key_6,0,false
read,1.55,key_12,0,false
read,1.32,key_5,0,false
read,1.37,key_7,0,false
read,1.22,key_4,0,false
read,1.35,key_12,0,false
read,1.21,key_4,0,false
read,1.38,key_19,0,false
read,1.23,key_9,0,false
read,1.88,key_19,0,false
read,1.47,key_10,0,false
read,1.71,key_19,0,false
read,1.76,key_16,0,false
read,1.79,key_3,0,false
read,2.53,key_10,0,false
read,2.50,key_5,0,false
read,2.32,key_10,0,false
read,2.61,key_14,0,false
read,2.33,key_6,0,false
read,3.18,key_4,0,false
read,2.94,key_14,0,false
read,3.30,key_6,0,false
read,2.92,key_12,0,false
read,3.06,key_4,0,false
read,3.08,key_17,0,false
read,2.57,key_18,0,false
read,2.87,key_19,0,false
read,2.85,key_15,0,false
read,2.69,key_3,0,false
read,2.67,key_11,0,false
read,2.79,key_14,0,false
read,2.80,key_19,0,false
read,3.56,key_10,0,false
read,2.90,key_6,0,false
read,3.16,key_16,0,false
read,2.33,key_12,0,false
read,3.02,key_5,0,false
read,4.09,key_17,0,false
read,3.09,key_6,0,false
read,3.11,key_1,0,false
read,2.54,key_4,0,false
read,3.22,key_1,0,false
read,3.78,key_1,0,false
read,3.84,key_18,0,false
read,3.06,key_9,0,false
read,3.87,key_5,0,false
read,3.83,key_15,0,false
read,3.48,key_0,0,false
read,3.98,key_0,0,false
read,2.39,key_9,0,false
read,2.37,key_9,0,false
read,2.41,key_6,0,false
read,2.46,key_7,0,false
read,2.38,key_3,0,false
read,1.69,key_13,0,false
read,1.80,key_14,0,false
read,1.51,key_19,0,false
read,1.78,key_0,0,false
read,2.17,key_8,0,false
read,2.13,key_9,0,false
read,2.35,key_12,1,false
read,2.20,key_12,1,false
read,2.09,key_2,0,false
read,1.33,key_3,0,false
read,1.48,key_0,0,false
read,2.14,key_0,0,false
read,1.67,key_16,0,false
read,2.05,key_9,0,false
read,0.62,key_5,0,false
read,0.81,key_11,0,false
read,2.09,key_6,0,false
read,1.43,key_9,0,false
read,2.10,key_11,0,false
read,1.86,key_5,0,false
read,2.11,key_15,0,false
read,1.62,key_8,0,false
read,1.77,key_7,0,false
read,1.89,key_7,0,false
read,1.82,key_15,0,false
read,1.65,key_11,0,false
read,1.89,key_4,0,false
read,1.97,key_11,0,false
read,1.58,key_5,0,false
read,1.77,key_2,0,false
