type,latency_ms,key,version,stale
read,0.24,key_11,51,false
read,0.23,key_15,57,false
read,0.26,key_6,42,false
read,0.21,key_6,42,false
write,323.12,key_13,39,false
write,311.84,key_15,56,false
write,307.09,key_16,51,false
write,310.21,key_5,42,false
read,1.53,key_4,49,false
read,1.71,key_15,56,false
read,1.57,key_19,50,false
read,1.95,key_16,51,false
read,1.73,key_4,49,false
read,1.68,key_12,38,false
read,1.46,key_7,48,false
read,2.43,key_11,51,false
read,2.48,key_12,38,false
read,2.53,key_12,38,false
write,309.94,key_15,57,false
write,309.22,key_2,41,false
write,310.63,key_14,59,false
write,309.79,key_9,48,false
write,309.24,key_18,56,false
read,1.68,key_4,49,false
write,307.86,key_3,45,false
read,1.99,key_2,41,false
read,2.05,key_18,56,false
read,1.45,key_11,51,false
read,1.41,key_12,38,false
read,1.27,key_7,48,false
read,1.14,key_5,42,false
read,2.74,key_2,41,false
read,2.53,key_10,44,false
read,1.78,key_0,41,false
read,1.12,key_15,57,false
read,3.04,key_13,39,false
read,1.58,key_11,51,false
read,1.59,key_11,51,false
read,3.16,key_9,48,false
read,1.02,key_10,44,false
read,0.79,key_18,57,false
read,1.06,key_15,57,false
read,1.06,key_10,44,false
read,1.18,key_17,34,false
read,1.12,key_0,41,false
read,0.84,key_16,51,false
read,0.86,key_1,39,false
read,1.06,key_12,38,false
read,1.16,key_6,42,false
read,1.23,key_2,41,false
read,2.74,key_16,51,false
read,3.39,key_4,49,false
read,0.89,key_7,48,false
read,0.86,key_2,41,false
read,3.79,key_11,51,false
read,1.86,key_7,48,false
read,1.99,key_0,41,false
read,2.32,key_5,42,false
read,2.31,key_16,51,false
read,5.17,key_14,59,false
read,5.14,key_6,42,false
read,5.28,key_2,41,false
read,5.31,key_16,51,false
read,5.54,key_3,45,false
read,2.83,key_4,49,false
read,2.70,key_16,51,false
read,2.66,key_0,41,false
read,1.12,key_8,36,false
read,1.15,key_13,39,false
read,1.13,key_14,59,false
read,0.94,key_10,44,false
read,0.98,key_5,42,false
read,0.40,key_10,44,false
read,0.54,key_10,44,false
read,1.01,key_19,50,false
read,0.39,key_0,41,false
read,0.45,key_6,42,false
read,2.45,key_17,35,false
read,0.24,key_9,48,false
read,0.31,key_9,48,false
read,0.38,key_1,39,false
read,0.34,key_16,51,false
read,0.30,key_4,49,false
read,0.32,key_9,48,false
read,0.34,key_5,42,false
read,0.25,key_15,57,false
read,0.39,key_6,42,false
read,0.33,key_9,48,false
read,0.38,key_15,57,false
read,0.28,key_14,59,false
read,1.30,key_17,35,false
read,0.22,key_5,42,false
read,0.21,key_8,36,false
read,0.22,key_18,56,false
read,0.21,key_8,36,false
write,314.51,key_3,46,false
write,310.32,key_1,40,false
write,319.82,key_18,57,false
write,312.52,key_17,35,false
write,313.99,key_2,42,false
read,2.57,key_10,44,false
read,2.64,key_4,49,false
read,2.65,key_11,51,false
read,2.69,key_7,48,false
read,3.01,key_14,59,false
read,1.69,key_10,44,false
read,1.74,key_15,57,false
read,1.83,key_2,42,false
read,1.84,key_16,51,false
read,1.83,key_15,57,false
read,3.30,key_13,39,false
read,1.93,key_19,50,false
write,305.47,key_9,49,false
read,2.05,key_13,39,false
read,1.34,key_3,46,false
read,1.40,key_15,57,false
read,1.34,key_13,39,false
read,1.50,key_12,38,false
write,306.75,key_0,42,false
read,1.41,key_11,51,false
read,0.97,key_16,51,false
read,0.93,key_19,51,false
read,0.98,key_16,52,false
read,0.92,key_15,57,false
read,0.53,key_7,48,false
read,1.46,key_10,44,false
read,0.55,key_16,51,false
read,0.57,key_3,46,false
read,0.53,key_17,35,false
read,0.35,key_3,46,false
read,0.39,key_8,36,false
read,0.39,key_10,44,false
read,0.45,key_0,42,false
read,0.43,key_14,59,false
read,0.29,key_9,49,false
read,0.36,key_2,42,false
read,0.30,key_5,42,false
read,0.38,key_7,48,false
read,0.38,key_2,42,false
read,0.29,key_18,57,false
read,0.31,key_5,42,false
read,0.51,key_1,40,false
read,0.32,key_7,48,false
read,0.31,key_18,57,false
read,0.23,key_12,38,false
read,0.32,key_6,42,false
read,0.32,key_10,44,false
read,0.48,key_16,51,false
read,0.34,key_7,48,false
read,0.41,key_3,46,false
read,0.27,key_19,51,false
read,0.35,key_0,42,false
read,0.28,key_14,59,false
read,1.15,key_12,38,false
read,0.52,key_12,38,false
read,0.26,key_14,59,false
read,0.59,key_16,52,false
read,0.34,key_0,42,false
read,0.36,key_6,42,false
read,0.83,key_7,48,false
read,0.54,key_14,59,false
write,304.82,key_4,50,false
write,305.06,key_19,51,false
read,0.34,key_10,44,false
read,0.38,key_19,51,false
read,0.37,key_11,51,false
read,0.42,key_16,51,false
read,0.39,key_5,42,false
read,0.55,key_10,44,false
read,0.43,key_19,51,false
write,303.33,key_16,52,false
read,0.48,key_3,46,false
read,0.53,key_6,42,false
read,0.44,key_13,39,false
read,0.60,key_12,38,false
read,0.34,key_13,39,false
read,0.36,key_4,50,false
read,0.44,key_2,42,false
read,0.46,key_19,51,false
read,0.51,key_6,42,false
read,0.47,key_1,40,false
read,0.66,key_3,47,false
read,0.47,key_19,51,false
read,0.68,key_16,52,false
read,0.46,key_3,46,false
read,0.37,key_13,39,false
read,0.50,key_5,42,false
read,0.56,key_11,51,false
read,0.42,key_18,57,false
read,0.44,key_2,42,false
read,0.36,key_12,39,false
read,0.34,key_10,44,false
read,0.52,key_19,51,false
read,0.36,key_10,44,false
read,0.36,key_19,51,false
read,0.43,key_11,51,false
read,0.42,key_11,51,false
read,0.42,key_13,39,false
read,0.34,key_12,38,false
read,0.45,key_4,50,false
read,0.27,key_0,42,false
read,0.29,key_13,39,false
read,0.52,key_6,42,false
read,0.34,key_17,35,false
read,0.29,key_13,39,false
read,0.26,key_14,59,false
read,0.36,key_10,44,false
read,0.41,key_3,46,false
read,0.38,key_4,50,false
read,0.28,key_0,42,false
read,0.31,key_14,59,false
read,0.37,key_5,42,false
read,0.36,key_13,39,false
read,0.27,key_4,50,false
read,0.29,key_7,48,false
read,0.27,key_17,35,false
read,0.30,key_4,50,false
read,0.66,key_0,42,false
read,0.38,key_15,57,false
read,0.43,key_13,39,false
read,0.30,key_11,51,false
read,0.49,key_18,57,false
read,0.47,key_12,38,false
read,0.24,key_2,42,false
read,0.27,key_3,46,false
read,0.21,key_18,57,false
read,0.24,key_7,48,false
read,0.33,key_9,49,false
read,0.35,key_18,57,false
read,0.22,key_13,39,false
read,0.16,key_17,35,false
read,0.16,key_14,59,false
read,1.91,key_12,39,false
read,0.46,key_7,48,false
read,0.17,key_15,57,false
read,0.18,key_8,36,false
read,0.21,key_16,52,false
read,0.17,key_9,49,false
read,0.20,key_18,57,false
read,0.16,key_10,44,false
read,0.17,key_1,40,false
write,308.79,key_10,45,false
write,304.26,key_12,39,false
write,311.23,key_1,41,false
write,303.69,key_19,52,false
write,308.83,key_10,46,false
write,314.60,key_3,47,false
read,1.05,key_11,51,false
read,1.09,key_18,57,false
read,1.21,key_3,47,false
read,1.21,key_4,50,false
read,0.64,key_19,52,false
read,0.95,key_2,42,false
read,1.04,key_11,51,false
read,1.06,key_11,51,false
read,0.81,key_14,59,false
read,1.08,key_16,52,false
read,3.16,key_9,49,false
read,0.95,key_0,42,false
read,0.34,key_12,39,false
read,0.46,key_17,35,false
read,0.75,key_4,51,false
read,0.42,key_3,47,false
read,0.34,key_17,35,false
read,0.59,key_19,53,false
read,0.41,key_7,48,false
read,0.35,key_11,51,false
read,0.42,key_0,42,false
read,0.63,key_6,42,false
read,0.45,key_11,51,false
read,0.37,key_9,49,false
read,0.48,key_15,57,false
read,0.64,key_10,46,false
read,0.57,key_7,48,false
read,0.68,key_4,51,false
read,1.13,key_18,57,false
read,0.81,key_3,47,false
read,1.78,key_4,51,false
write,307.75,key_14,61,false
write,309.64,key_4,51,false
write,304.66,key_12,40,false
write,309.48,key_14,60,false
read,0.41,key_14,60,true
read,0.45,key_1,41,false
read,0.46,key_4,51,false
read,0.51,key_1,41,false
read,0.27,key_4,51,false
read,0.80,key_12,40,false
read,0.29,key_17,35,false
read,0.47,key_9,49,false
read,0.38,key_8,36,false
read,0.42,key_10,46,false
read,0.69,key_0,42,false
read,0.33,key_0,42,false
read,0.34,key_6,42,false
read,0.35,key_13,39,false
read,0.34,key_13,39,false
read,0.35,key_1,41,false
read,0.40,key_15,57,false
read,0.28,key_0,42,false
read,0.43,key_19,52,false
read,0.28,key_0,42,false
read,0.27,key_7,48,false
read,0.29,key_12,40,false
read,0.35,key_15,57,false
read,1.79,key_8,38,false
read,0.40,key_5,42,false
read,0.40,key_11,51,false
write,310.36,key_8,37,false
write,307.92,key_11,52,false
write,308.23,key_19,53,false
read,3.51,key_14,60,true
write,308.47,key_12,41,false
read,3.64,key_9,49,false
write,307.37,key_8,38,false
read,3.83,key_9,49,false
read,5.31,key_17,35,false
write,305.49,key_0,43,false
write,311.54,key_2,43,false
write,311.47,key_16,53,false
read,8.66,key_9,49,false
write,312.55,key_16,54,false
read,11.70,key_7,48,false
read,11.84,key_10,46,false
read,11.88,key_17,35,false
read,3.45,key_17,35,false
read,3.55,key_9,49,false
read,4.10,key_6,42,false
write,313.52,key_15,58,false
read,7.40,key_4,51,false
read,1.39,key_18,57,false
read,2.03,key_14,60,true
read,5.36,key_10,46,false
read,1.76,key_1,41,false
read,1.91,key_0,43,false
read,1.54,key_8,38,false
read,1.11,key_17,35,false
read,1.67,key_7,48,false
read,1.56,key_2,43,false
read,1.85,key_3,47,false
read,2.24,key_16,54,false
read,4.84,key_16,54,false
read,1.57,key_3,47,false
read,1.97,key_1,41,false
read,2.19,key_0,43,false
read,2.25,key_8,38,false
read,4.22,key_9,49,false
read,1.25,key_16,54,false
read,1.39,key_12,41,false
read,1.48,key_12,41,false
read,3.63,key_10,46,false
read,3.66,key_19,53,false
read,1.19,key_16,54,false
read,2.88,key_7,48,false
read,1.60,key_12,41,false
read,0.81,key_2,43,false
read,1.67,key_1,41,false
read,1.22,key_12,41,false
read,1.70,key_8,38,false
read,0.81,key_19,53,false
read,0.79,key_6,42,false
read,0.89,key_4,51,false
read,0.79,key_14,62,false
read,0.71,key_15,58,false
read,0.68,key_2,43,false
read,0.76,key_19,53,false
read,0.84,key_13,39,false
read,0.84,key_12,41,false
read,0.69,key_16,54,false
read,0.88,key_1,41,false
read,0.58,key_6,42,false
read,0.78,key_1,41,false
read,0.80,key_0,43,false
read,0.67,key_16,54,false
read,0.51,key_16,54,false
read,0.56,key_19,53,false
read,0.41,key_4,51,false
read,0.69,key_6,42,false
read,1.37,key_10,46,false
read,1.08,key_4,51,false
read,0.93,key_1,41,false
read,0.89,key_18,57,false
read,1.03,key_17,35,false
read,0.78,key_16,54,false
read,0.58,key_9,49,false
read,0.82,key_19,53,false
read,0.91,key_17,35,false
read,1.08,key_4,51,false
read,0.62,key_8,38,false
read,0.52,key_17,35,false
read,0.72,key_11,52,false
read,0.82,key_7,48,false
read,0.51,key_13,39,false
read,0.64,key_6,42,false
write,311.23,key_5,43,false
write,306.29,key_18,59,false
write,312.46,key_18,58,false
write,312.74,key_14,62,false
write,308.64,key_15,59,false
read,1.58,key_16,54,false
read,1.23,key_8,38,false
read,1.59,key_10,46,false
read,2.40,key_2,43,false
read,2.35,key_2,43,false
read,2.37,key_16,54,false
read,1.46,key_18,59,false
write,306.67,key_16,55,false
read,1.42,key_1,41,false
write,304.42,key_0,44,false
read,1.18,key_16,55,false
read,1.57,key_8,38,false
read,2.02,key_4,51,false
read,2.04,key_4,51,false
read,1.66,key_4,51,false
read,1.65,key_1,41,false
read,1.10,key_4,51,false
read,0.97,key_5,43,false
read,1.04,key_7,48,false
read,1.17,key_9,49,false
read,0.99,key_18,59,false
read,4.45,key_11,52,false
read,0.76,key_5,43,false
read,0.76,key_18,59,false
read,0.88,key_10,46,false
read,0.84,key_8,38,false
read,0.62,key_3,47,false
read,0.89,key_17,35,false
read,0.68,key_18,59,false
read,1.28,key_13,39,false
read,0.62,key_17,35,false
read,0.73,key_12,41,false
read,0.76,key_6,42,false
read,2.96,key_16,56,false
read,1.50,key_14,62,false
read,1.61,key_2,43,false
read,1.63,key_4,51,false
write,306.66,key_5,44,false
write,305.56,key_11,53,false
write,303.69,key_16,56,false
read,1.53,key_2,44,false
read,1.10,key_16,56,false
read,1.77,key_2,43,false
read,1.65,key_2,43,false
read,2.11,key_5,44,false
read,1.32,key_19,53,false
read,1.36,key_12,41,false
read,1.26,key_15,59,false
read,2.24,key_6,42,false
read,1.08,key_15,59,false
read,0.96,key_10,46,false
read,1.31,key_13,39,false
read,0.86,key_13,39,false
read,0.89,key_9,49,false
read,0.65,key_6,42,false
read,0.92,key_17,35,false
read,1.03,key_13,39,false
read,0.91,key_16,56,false
read,0.78,key_18,59,false
read,0.73,key_3,47,false
read,0.76,key_11,53,false
read,1.52,key_5,44,false
read,0.87,key_0,45,false
read,0.99,key_17,35,false
read,2.40,key_3,47,false
read,1.88,key_8,38,false
read,2.39,key_1,41,false
read,0.68,key_0,44,false
read,0.79,key_1,41,false
read,0.82,key_9,49,false
read,0.75,key_6,42,false
read,0.79,key_6,42,false
read,1.55,key_9,49,false
read,0.72,key_2,43,false
read,0.81,key_2,43,false
read,0.96,key_11,53,false
read,2.21,key_8,38,false
read,0.60,key_9,49,false
read,0.69,key_1,41,false
read,0.56,key_6,42,false
read,0.48,key_3,47,false
read,0.53,key_7,48,false
read,0.50,key_17,35,false
read,0.80,key_3,47,false
read,0.58,key_16,56,false
read,0.61,key_4,51,false
read,0.58,key_16,56,false
read,0.45,key_3,47,false
read,0.74,key_4,51,false
read,0.47,key_16,56,false
read,0.66,key_0,44,false
read,0.66,key_10,46,false
read,0.65,key_0,45,false
read,0.78,key_7,48,false
read,0.56,key_6,42,false
read,0.47,key_3,47,false
read,0.60,key_6,42,false
read,0.66,key_1,41,false
read,0.48,key_6,42,false
read,0.69,key_9,49,false
read,0.41,key_13,39,false
read,0.42,key_18,59,false
read,0.47,key_0,44,false
read,0.37,key_13,39,false
read,1.68,key_4,52,false
read,0.50,key_10,46,false
read,0.90,key_9,49,false
read,0.46,key_8,38,false
read,0.46,key_1,41,false
read,0.47,key_14,62,false
read,0.38,key_7,48,false
read,0.42,key_9,49,false
write,314.12,key_0,45,false
write,321.12,key_2,44,false
write,318.75,key_14,63,false
write,321.11,key_10,47,false
write,311.12,key_15,60,false
write,306.78,key_1,42,false
read,2.84,key_5,44,false
write,304.65,key_4,52,false
write,305.16,key_1,43,false
read,3.04,key_14,63,false
read,3.21,key_2,44,false
read,3.27,key_12,41,false
read,3.31,key_12,41,false
read,1.44,key_12,41,false
read,1.21,key_3,47,false
read,1.56,key_3,47,false
read,1.22,key_7,48,false
read,1.33,key_4,52,false
read,1.48,key_10,47,false
read,1.56,key_5,44,false
read,1.22,key_7,48,false
read,1.35,key_17,35,false
read,1.24,key_3,47,false
read,1.21,key_16,56,false
read,1.26,key_15,60,false
read,1.35,key_17,35,false
read,1.46,key_6,42,false
write,304.21,key_0,46,false
write,303.22,key_1,44,false
read,1.17,key_1,44,false
read,1.43,key_19,53,false
read,1.44,key_8,38,false
read,1.49,key_0,46,false
read,1.41,key_9,49,false
read,1.46,key_5,44,false
read,1.41,key_17,35,false
read,1.17,key_11,53,false
read,1.34,key_0,46,false
read,1.32,key_2,44,false
read,1.40,key_14,63,false
read,1.28,key_15,60,false
read,2.58,key_17,35,false
read,1.24,key_9,49,false
read,1.08,key_19,53,false
read,1.17,key_5,44,false
read,3.46,key_17,35,false
read,1.20,key_2,44,false
read,1.33,key_14,63,false
read,1.50,key_5,44,false
read,4.04,key_16,56,false
read,1.56,key_0,46,false
read,1.47,key_1,44,false
read,3.93,key_18,59,false
read,3.20,key_13,39,false
read,0.85,key_1,44,false
read,0.96,key_19,53,false
read,1.12,key_7,48,false
read,2.74,key_6,42,false
read,0.62,key_3,47,false
read,1.34,key_19,53,false
read,1.22,key_0,46,false
read,0.86,key_19,53,false
read,1.92,key_9,49,false
read,1.02,key_16,56,false
read,0.78,key_18,59,false
read,0.81,key_6,43,false
read,0.59,key_0,46,false
write,313.35,key_8,39,false
read,1.66,key_5,44,false
write,306.13,key_10,48,false
write,306.08,key_18,60,false
read,1.43,key_15,60,false
read,1.74,key_16,56,false
read,2.26,key_18,60,false
write,307.87,key_13,40,false
write,305.36,key_4,54,false
read,1.05,key_11,53,false
write,306.35,key_6,43,false
write,304.80,key_18,61,false
read,1.16,key_16,56,false
write,309.89,key_15,61,false
write,309.32,key_4,53,false
write,309.98,key_15,62,false
read,1.30,key_17,35,false
read,1.24,key_17,35,false
read,1.21,key_18,61,false
read,1.37,key_2,44,false
read,1.28,key_11,53,false
read,1.26,key_11,53,false
read,1.00,key_4,54,false
read,2.36,key_4,54,false
read,1.06,key_14,63,false
read,1.22,key_14,63,false
read,1.20,key_16,56,false
read,1.33,key_11,53,false
read,1.17,key_19,53,false
read,1.26,key_5,44,false
read,1.40,key_4,54,false
read,2.57,key_13,40,false
read,3.75,key_5,44,false
read,0.92,key_18,61,false
read,0.99,key_8,39,false
read,0.99,key_9,49,false
read,1.04,key_5,44,false
read,1.05,key_18,61,false
read,2.75,key_18,61,false
read,0.79,key_12,41,false
read,2.12,key_10,48,false
read,1.16,key_5,44,false
read,0.94,key_14,63,false
read,1.32,key_0,46,false
read,0.89,key_19,53,false
read,1.71,key_12,41,false
read,0.85,key_2,44,false
read,0.79,key_7,48,false
read,0.85,key_14,63,false
read,1.38,key_12,41,false
read,0.76,key_8,39,false
read,2.35,key_5,44,false
read,2.73,key_4,54,false
read,1.02,key_8,39,false
read,0.74,key_6,43,false
read,0.75,key_16,56,false
read,0.67,key_4,54,false
read,2.99,key_18,62,false
read,2.56,key_17,35,false
read,0.71,key_6,43,false
read,0.78,key_9,49,false
read,0.78,key_12,41,false
read,0.81,key_4,54,false
read,0.64,key_14,63,false
read,0.73,key_4,54,false
read,0.53,key_9,49,false
read,0.64,key_15,61,true
read,0.55,key_12,41,false
read,0.46,key_7,48,false
read,0.50,key_5,44,false
write,319.45,key_12,42,false
write,307.97,key_5,45,false
write,304.80,key_15,63,false
write,320.13,key_1,45,false
write,313.58,key_14,64,false
write,304.28,key_2,45,false
write,310.18,key_18,62,false
write,304.65,key_15,64,false
write,304.44,key_7,49,false
read,1.60,key_7,49,false
read,1.84,key_0,46,false
read,1.91,key_2,45,false
read,1.34,key_19,53,false
read,1.79,key_1,45,false
read,1.92,key_3,47,false
read,1.92,key_7,49,false
read,1.42,key_9,49,false
read,1.86,key_6,43,false
read,1.80,key_13,40,false
read,1.91,key_15,64,false
read,1.91,key_1,45,false
read,1.83,key_4,55,false
read,2.02,key_13,40,false
write,305.36,key_12,43,false
read,1.55,key_15,64,false
read,1.11,key_19,53,false
read,1.93,key_4,54,false
read,2.05,key_1,45,false
read,4.18,key_14,64,false
read,1.73,key_9,49,false
read,1.81,key_0,46,false
read,2.26,key_6,43,false
read,0.83,key_8,39,false
read,1.25,key_5,45,false
read,1.37,key_0,46,false
read,1.26,key_14,64,false
read,1.69,key_11,53,false
read,5.71,key_17,35,false
read,1.40,key_14,64,false
read,11.00,key_11,53,false
read,9.98,key_12,43,false
read,15.71,key_15,64,false
read,8.01,key_4,54,false
read,0.77,key_5,45,false
read,0.78,key_11,53,false
read,0.80,key_3,47,false
read,0.73,key_13,40,false
read,0.74,key_18,62,false
read,0.76,key_8,39,false
read,0.62,key_7,49,false
read,0.51,key_9,49,false
read,0.47,key_1,45,false
read,0.50,key_15,64,false
read,1.94,key_9,49,false
read,0.43,key_2,45,false
read,0.47,key_9,49,false
read,0.46,key_19,53,false
read,0.54,key_17,35,false
read,0.48,key_12,43,false
read,0.50,key_10,48,false
read,0.43,key_13,40,false
read,1.61,key_13,40,false
read,0.46,key_5,45,false
read,0.50,key_8,39,false
read,0.44,key_3,48,false
read,0.52,key_17,35,false
read,0.48,key_0,46,false
read,0.42,key_16,56,false
read,0.40,key_10,48,false
read,0.44,key_18,62,false
read,0.47,key_12,43,false
read,0.43,key_4,54,false
read,0.45,key_17,35,false
read,0.39,key_1,45,false
read,0.42,key_9,49,false
read,0.40,key_15,64,false
read,0.45,key_19,53,false
write,307.97,key_15,65,false
write,305.48,key_17,36,false
write,309.79,key_7,50,false
write,313.17,key_14,65,false
read,10.41,key_4,55,false
read,10.52,key_15,65,false
read,10.49,key_16,56,false
write,322.49,key_4,55,false
write,309.24,key_3,48,false
read,1.03,key_9,49,false
read,1.52,key_15,65,false
read,1.55,key_2,45,false
read,0.99,key_18,62,false
read,2.07,key_4,56,false
write,305.82,key_4,56,false
read,2.21,key_6,43,false
write,305.84,key_5,46,false
read,1.34,key_1,45,false
read,1.29,key_19,53,false
read,0.85,key_4,56,false
read,0.77,key_4,56,false
read,1.54,key_19,53,false
read,1.46,key_6,43,false
read,0.87,key_0,46,false
read,1.17,key_18,62,false
read,1.35,key_18,62,false
read,0.90,key_3,48,false
read,0.81,key_15,65,false
read,1.11,key_17,36,false
read,1.38,key_12,43,false
read,0.92,key_14,65,false
read,1.25,key_14,65,false
read,0.88,key_10,48,false
read,0.94,key_13,40,false
read,1.01,key_16,56,false
read,0.78,key_3,48,false
read,0.81,key_4,56,false
read,0.64,key_19,53,false
write,305.24,key_17,37,false
read,0.67,key_14,65,false
read,0.53,key_10,48,false
read,0.93,key_9,49,false
read,0.68,key_18,62,false
read,0.75,key_19,53,false
read,0.58,key_19,53,false
read,0.64,key_14,65,false
read,0.64,key_4,56,false
read,0.69,key_19,53,false
read,0.66,key_15,65,false
read,0.42,key_3,48,false
read,0.46,key_17,37,false
read,0.41,key_0,46,false
read,0.42,key_10,48,false
read,0.42,key_8,39,false
read,0.44,key_12,43,false
read,0.48,key_15,65,false
read,0.48,key_4,56,false
read,0.63,key_7,50,false
read,0.44,key_12,44,false
write,306.53,key_0,47,false
read,0.63,key_19,53,false
read,0.49,key_18,62,false
read,0.47,key_13,40,false
read,0.43,key_3,48,false
read,0.60,key_14,65,false
write,313.93,key_6,44,false
write,313.04,key_1,46,false
write,312.61,key_19,55,false
write,317.88,key_9,50,false
write,315.68,key_19,54,false
read,1.88,key_1,46,false
read,1.85,key_16,56,false
read,2.03,key_0,48,false
read,2.01,key_14,65,false
read,2.11,key_16,56,false
read,2.03,key_18,63,false
read,2.17,key_5,46,false
read,1.99,key_9,50,false
read,1.02,key_12,43,false
read,1.01,key_0,48,false
read,0.99,key_17,37,false
write,314.95,key_12,44,false
write,312.85,key_0,48,false
write,306.08,key_9,51,false
write,317.86,key_18,63,false
read,1.31,key_10,48,false
read,1.16,key_15,65,false
read,1.65,key_6,44,false
read,1.13,key_0,48,false
read,1.66,key_13,40,false
read,1.22,key_16,56,false
write,303.49,key_8,40,false
read,0.92,key_19,54,true
read,1.06,key_12,44,false
read,1.03,key_7,50,false
read,1.06,key_9,51,false
read,1.17,key_10,48,false
read,1.20,key_0,48,false
read,0.91,key_13,40,false
read,1.00,key_19,54,true
read,0.68,key_18,63,false
read,1.05,key_8,40,false
read,1.19,key_19,55,false
read,1.26,key_5,46,false
read,0.99,key_8,40,false
read,1.23,key_7,50,false
read,1.26,key_12,44,false
read,2.01,key_19,55,false
read,1.61,key_13,40,false
read,1.77,key_10,48,false
read,1.79,key_4,56,false
read,1.26,key_16,56,false
read,1.03,key_10,48,false
read,1.70,key_13,40,false
read,0.98,key_0,48,false
read,1.10,key_6,44,false
read,1.35,key_17,37,false
read,1.25,key_0,48,false
read,0.84,key_1,47,false
read,0.78,key_19,54,true
read,0.84,key_8,40,false
read,1.10,key_9,51,false
read,1.10,key_4,56,false
read,1.89,key_14,66,false
read,0.82,key_18,63,false
read,0.87,key_11,53,false
read,1.92,key_1,47,false
read,0.97,key_2,45,false
read,2.82,key_6,44,false
read,0.43,key_0,48,false
read,0.46,key_6,44,false
read,0.64,key_5,46,false
read,0.68,key_9,51,false
read,0.54,key_2,45,false
read,0.73,key_6,44,false
read,0.85,key_10,48,false
read,0.76,key_3,48,false
read,0.62,key_12,44,false
read,0.74,key_9,51,false
read,0.76,key_9,51,false
read,0.56,key_0,48,false
read,0.54,key_9,51,false
read,0.52,key_15,65,false
read,0.54,key_18,63,false
read,0.47,key_5,46,false
read,0.67,key_5,47,false
read,1.16,key_1,47,false
read,0.61,key_6,44,false
read,0.55,key_8,40,false
read,2.03,key_10,48,false
read,0.66,key_17,37,false
read,1.29,key_1,47,false
read,0.56,key_9,51,false
read,0.55,key_19,54,true
read,0.65,key_6,44,false
read,0.57,key_8,40,false
read,0.60,key_15,65,false
read,0.58,key_4,56,false
read,0.59,key_1,46,false
read,0.43,key_0,49,false
read,0.47,key_19,54,true
read,0.61,key_2,45,false
read,0.60,key_11,53,false
read,0.50,key_19,55,false
read,0.53,key_6,44,false
read,0.43,key_15,65,false
read,0.46,key_16,56,false
read,0.50,key_0,48,false
read,0.51,key_2,45,false
read,0.48,key_19,54,true
read,0.52,key_10,48,false
read,0.50,key_11,53,false
read,0.49,key_12,44,false
read,0.48,key_4,56,false
read,0.51,key_8,40,false
read,0.45,key_13,40,false
read,0.45,key_6,44,false
read,0.52,key_11,53,false
read,0.54,key_19,54,true
read,0.48,key_9,51,false
read,0.53,key_6,44,false
read,0.45,key_2,45,false
read,0.42,key_5,46,false
